,tic,Date,TRBC Business Sector Name,Industry Name,Trailing PE,pe_exi
13380,GS,2021-07,Banking & Investment Services,Banks (Regional),15.39,9.328
13381,GS,2021-08,Banking & Investment Services,Banks (Regional),15.39,7.56
13382,GS,2021-09,Banking & Investment Services,Banks (Regional),15.39,6.911
13383,GS,2021-10,Banking & Investment Services,Banks (Regional),15.39,7.557
13384,GS,2021-11,Banking & Investment Services,Banks (Regional),15.39,6.28
13385,GS,2021-12,Banking & Investment Services,Banks (Regional),15.39,6.305
13386,GWW,2021-01,Industrial Goods,Machinery,46.09,31.467
13387,GWW,2021-02,Industrial Goods,Machinery,46.09,29.073
13388,GWW,2021-03,Industrial Goods,Machinery,46.09,31.274
13389,GWW,2021-04,Industrial Goods,Machinery,46.09,33.817
13390,GWW,2021-05,Industrial Goods,Machinery,46.09,32.754
13391,GWW,2021-06,Industrial Goods,Machinery,46.09,31.042
13392,GWW,2021-07,Industrial Goods,Machinery,46.09,31.508
13393,GWW,2021-08,Industrial Goods,Machinery,46.09,26.624
13394,GWW,2021-09,Industrial Goods,Machinery,46.09,24.129
13395,GWW,2021-10,Industrial Goods,Machinery,46.09,28.429
13396,GWW,2021-11,Industrial Goods,Machinery,46.09,27.478
13397,GWW,2021-12,Industrial Goods,Machinery,46.09,29.58
13398,HAL,2021-01,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-3.554
13399,HAL,2021-02,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-6.536
13400,HAL,2021-03,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-6.425
13401,HAL,2021-04,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-5.856
13402,HAL,2021-05,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-11.169
13403,HAL,2021-06,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-11.502
13404,HAL,2021-07,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-10.289
13405,HAL,2021-08,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,124.875
13406,HAL,2021-09,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,135.125
13407,HAL,2021-10,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,156.188
13408,HAL,2021-11,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,49.068
13409,HAL,2021-12,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,51.977
13410,HAS,2021-01,Cyclical Consumer Products,Household Products,36.29,32.804
13411,HAS,2021-02,Cyclical Consumer Products,Household Products,36.29,57.846
13412,HAS,2021-03,Cyclical Consumer Products,Household Products,36.29,59.333
13413,HAS,2021-04,Cyclical Consumer Products,Household Products,36.29,61.389
13414,HAS,2021-05,Cyclical Consumer Products,Household Products,36.29,32.422
13415,HAS,2021-06,Cyclical Consumer Products,Household Products,36.29,31.932
13416,HAS,2021-07,Cyclical Consumer Products,Household Products,36.29,33.595
13417,HAS,2021-08,Cyclical Consumer Products,Household Products,36.29,32.233
13418,HAS,2021-09,Cyclical Consumer Products,Household Products,36.29,29.252
13419,HAS,2021-10,Cyclical Consumer Products,Household Products,36.29,31.397
13420,HAS,2021-11,Cyclical Consumer Products,Household Products,36.29,29.636
13421,HAS,2021-12,Cyclical Consumer Products,Household Products,36.29,31.125
13422,HCA,2021-01,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,16.445
13423,HCA,2021-02,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,15.739
13424,HCA,2021-03,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,17.231
13425,HCA,2021-04,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,18.395
13426,HCA,2021-05,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,16.053
13427,HCA,2021-06,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,15.451
13428,HCA,2021-07,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,18.55
13429,HCA,2021-08,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,17.351
13430,HCA,2021-09,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,16.647
13431,HCA,2021-10,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,17.178
13432,HCA,2021-11,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,11.533
13433,HCA,2021-12,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,13.135
13434,HD,2021-01,Retailers,Retail (General),22.7,23.427
13435,HD,2021-02,Retailers,Retail (General),22.7,22.348
13436,HD,2021-03,Retailers,Retail (General),22.7,25.565
13437,HD,2021-04,Retailers,Retail (General),22.7,27.108
13438,HD,2021-05,Retailers,Retail (General),22.7,26.709
13439,HD,2021-06,Retailers,Retail (General),22.7,23.26
13440,HD,2021-07,Retailers,Retail (General),22.7,23.938
13441,HD,2021-08,Retailers,Retail (General),22.7,23.791
13442,HD,2021-09,Retailers,Retail (General),22.7,23.101
13443,HD,2021-10,Retailers,Retail (General),22.7,26.16
13444,HD,2021-11,Retailers,Retail (General),22.7,28.192
13445,HD,2021-12,Retailers,Retail (General),22.7,27.741
13446,HES,2021-01,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-5.112
13447,HES,2021-02,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-6.456
13448,HES,2021-03,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-6.971
13449,HES,2021-04,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-7.341
13450,HES,2021-05,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-62.089
13451,HES,2021-06,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-64.681
13452,HES,2021-07,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-56.622
13453,HES,2021-08,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-127.31
13454,HES,2021-09,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-144.65
13455,HES,2021-10,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,-152.91
13456,HES,2021-11,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,118.286
13457,HES,2021-12,Energy - Fossil Fuels,Oil/Gas (Integrated),52.5,117.508
13458,HIG,2021-01,Insurance,Insurance (General),50.36,10.046
13459,HIG,2021-02,Insurance,Insurance (General),50.36,10.649
13460,HIG,2021-03,Insurance,Insurance (General),50.36,14.032
13461,HIG,2021-04,Insurance,Insurance (General),50.36,13.857
13462,HIG,2021-05,Insurance,Insurance (General),50.36,13.934
13463,HIG,2021-06,Insurance,Insurance (General),50.36,13.213
13464,HIG,2021-07,Insurance,Insurance (General),50.36,13.565
13465,HIG,2021-08,Insurance,Insurance (General),50.36,11.393
13466,HIG,2021-09,Insurance,Insurance (General),50.36,11.907
13467,HIG,2021-10,Insurance,Insurance (General),50.36,12.361
13468,HIG,2021-11,Insurance,Insurance (General),50.36,10.998
13469,HIG,2021-12,Insurance,Insurance (General),50.36,11.488
13470,HII,2021-01,Industrial Goods,Machinery,46.09,10.783
13471,HII,2021-02,Industrial Goods,Machinery,46.09,10.263
13472,HII,2021-03,Industrial Goods,Machinery,46.09,12.01
13473,HII,2021-04,Industrial Goods,Machinery,46.09,12.387
13474,HII,2021-05,Industrial Goods,Machinery,46.09,13.04
13475,HII,2021-06,Industrial Goods,Machinery,46.09,12.711
13476,HII,2021-07,Industrial Goods,Machinery,46.09,12.372
13477,HII,2021-08,Industrial Goods,Machinery,46.09,11.054
13478,HII,2021-09,Industrial Goods,Machinery,46.09,10.453
13479,HII,2021-10,Industrial Goods,Machinery,46.09,10.976
13480,HII,2021-11,Industrial Goods,Machinery,46.09,10.648
13481,HII,2021-12,Industrial Goods,Machinery,46.09,11.202
13482,HLT,2021-01,Cyclical Consumer Services,Business & Consumer Services,44.22,-87.405
13483,HLT,2021-02,Cyclical Consumer Services,Business & Consumer Services,44.22,-48.313
13484,HLT,2021-03,Cyclical Consumer Services,Business & Consumer Services,44.22,-47.234
13485,HLT,2021-04,Cyclical Consumer Services,Business & Consumer Services,44.22,-50.273
13486,HLT,2021-05,Cyclical Consumer Services,Business & Consumer Services,44.22,-41.207
13487,HLT,2021-06,Cyclical Consumer Services,Business & Consumer Services,44.22,-39.678
13488,HLT,2021-07,Cyclical Consumer Services,Business & Consumer Services,44.22,-43.24
13489,HLT,2021-08,Cyclical Consumer Services,Business & Consumer Services,44.22,-122.41
13490,HLT,2021-09,Cyclical Consumer Services,Business & Consumer Services,44.22,-129.52
13491,HLT,2021-10,Cyclical Consumer Services,Business & Consumer Services,44.22,-141.13
13492,HLT,2021-11,Cyclical Consumer Services,Business & Consumer Services,44.22,385.222
13493,HLT,2021-12,Cyclical Consumer Services,Business & Consumer Services,44.22,367.111
13494,HOLX,2021-01,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,18.938
13495,HOLX,2021-02,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,13.679
13496,HOLX,2021-03,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,14.114
13497,HOLX,2021-04,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,12.438
13498,HOLX,2021-05,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,8.65
13499,HOLX,2021-06,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,9.152
13500,HOLX,2021-07,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,10.294
13501,HOLX,2021-08,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,10.134
13502,HOLX,2021-09,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,9.451
13503,HOLX,2021-10,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,9.387
13504,HOLX,2021-11,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,10.365
13505,HOLX,2021-12,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,10.619
13506,HON,2021-01,Consumer Goods Conglomerates,Household Products,36.29,28.03
13507,HON,2021-02,Consumer Goods Conglomerates,Household Products,36.29,30.112
13508,HON,2021-03,Consumer Goods Conglomerates,Household Products,36.29,32.302
13509,HON,2021-04,Consumer Goods Conglomerates,Household Products,36.29,33.19
13510,HON,2021-05,Consumer Goods Conglomerates,Household Products,36.29,35.307
13511,HON,2021-06,Consumer Goods Conglomerates,Household Products,36.29,33.54
13512,HON,2021-07,Consumer Goods Conglomerates,Household Products,36.29,35.748
13513,HON,2021-08,Consumer Goods Conglomerates,Household Products,36.29,32.942
13514,HON,2021-09,Consumer Goods Conglomerates,Household Products,36.29,30.153
13515,HON,2021-10,Consumer Goods Conglomerates,Household Products,36.29,31.054
13516,HON,2021-11,Consumer Goods Conglomerates,Household Products,36.29,26.028
13517,HON,2021-12,Consumer Goods Conglomerates,Household Products,36.29,26.835
13518,HPE,2021-01,Technology Equipment,Computers/Peripherals,27.25,-49.36
13519,HPE,2021-02,Technology Equipment,Computers/Peripherals,27.25,-58.24
13520,HPE,2021-03,Technology Equipment,Computers/Peripherals,27.25,-46.294
13521,HPE,2021-04,Technology Equipment,Computers/Peripherals,27.25,-47.118
13522,HPE,2021-05,Technology Equipment,Computers/Peripherals,27.25,-46.941
13523,HPE,2021-06,Technology Equipment,Computers/Peripherals,27.25,29.755
13524,HPE,2021-07,Technology Equipment,Computers/Peripherals,27.25,29.592
13525,HPE,2021-08,Technology Equipment,Computers/Peripherals,27.25,31.551
13526,HPE,2021-09,Technology Equipment,Computers/Peripherals,27.25,18.269
13527,HPE,2021-10,Technology Equipment,Computers/Peripherals,27.25,18.782
13528,HPE,2021-11,Technology Equipment,Computers/Peripherals,27.25,18.397
13529,HPE,2021-12,Technology Equipment,Computers/Peripherals,27.25,6.112
13530,HPQ,2021-01,Technology Equipment,Computers/Peripherals,27.25,12.17
13531,HPQ,2021-02,Technology Equipment,Computers/Peripherals,27.25,14.485
13532,HPQ,2021-03,Technology Equipment,Computers/Peripherals,27.25,13.397
13533,HPQ,2021-04,Technology Equipment,Computers/Peripherals,27.25,14.392
13534,HPQ,2021-05,Technology Equipment,Computers/Peripherals,27.25,12.333
13535,HPQ,2021-06,Technology Equipment,Computers/Peripherals,27.25,10.706
13536,HPQ,2021-07,Technology Equipment,Computers/Peripherals,27.25,10.238
13537,HPQ,2021-08,Technology Equipment,Computers/Peripherals,27.25,10.546
13538,HPQ,2021-09,Technology Equipment,Computers/Peripherals,27.25,8.497
13539,HPQ,2021-10,Technology Equipment,Computers/Peripherals,27.25,9.419
13540,HPQ,2021-11,Technology Equipment,Computers/Peripherals,27.25,10.957
13541,HPQ,2021-12,Technology Equipment,Computers/Peripherals,27.25,7.068
13542,HRL,2021-01,Food & Beverages,Food Processing,375.19,28.229
13543,HRL,2021-02,Food & Beverages,Food Processing,375.19,27.934
13544,HRL,2021-03,Food & Beverages,Food Processing,375.19,29.313
13545,HRL,2021-04,Food & Beverages,Food Processing,375.19,28.344
13546,HRL,2021-05,Food & Beverages,Food Processing,375.19,29.779
13547,HRL,2021-06,Food & Beverages,Food Processing,375.19,29.475
13548,HRL,2021-07,Food & Beverages,Food Processing,375.19,28.63
13549,HRL,2021-08,Food & Beverages,Food Processing,375.19,28.111
13550,HRL,2021-09,Food & Beverages,Food Processing,375.19,25.949
13551,HRL,2021-10,Food & Beverages,Food Processing,375.19,26.785
13552,HRL,2021-11,Food & Beverages,Food Processing,375.19,26.203
13553,HRL,2021-12,Food & Beverages,Food Processing,375.19,29.404
13554,HSIC,2021-01,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,16.179
13555,HSIC,2021-02,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,22.011
13556,HSIC,2021-03,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,24.641
13557,HSIC,2021-04,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,25.801
13558,HSIC,2021-05,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,24.85
13559,HSIC,2021-06,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,24.245
13560,HSIC,2021-07,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,26.193
13561,HSIC,2021-08,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,17.828
13562,HSIC,2021-09,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,17.962
13563,HSIC,2021-10,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,18.007
13564,HSIC,2021-11,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,16.187
13565,HSIC,2021-12,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,17.661
13566,HSY,2021-01,Food & Beverages,Food Processing,375.19,25.561
13567,HSY,2021-02,Food & Beverages,Food Processing,375.19,23.838
13568,HSY,2021-03,Food & Beverages,Food Processing,375.19,25.885
13569,HSY,2021-04,Food & Beverages,Food Processing,375.19,26.89
13570,HSY,2021-05,Food & Beverages,Food Processing,375.19,25.751
13571,HSY,2021-06,Food & Beverages,Food Processing,375.19,25.92
13572,HSY,2021-07,Food & Beverages,Food Processing,375.19,26.619
13573,HSY,2021-08,Food & Beverages,Food Processing,375.19,25.828
13574,HSY,2021-09,Food & Beverages,Food Processing,375.19,24.6
13575,HSY,2021-10,Food & Beverages,Food Processing,375.19,25.487
13576,HSY,2021-11,Food & Beverages,Food Processing,375.19,25.798
13577,HSY,2021-12,Food & Beverages,Food Processing,375.19,28.121
13578,HUM,2021-01,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,12.275
13579,HUM,2021-02,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,15.0
13580,HUM,2021-03,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,16.565
13581,HUM,2021-04,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,17.591
13582,HUM,2021-05,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,15.565
13583,HUM,2021-06,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,15.744
13584,HUM,2021-07,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,15.144
13585,HUM,2021-08,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,21.428
13586,HUM,2021-09,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,20.568
13587,HUM,2021-10,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,24.48
13588,HUM,2021-11,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,20.276
13589,HUM,2021-12,Healthcare Services & Equipment,Heathcare Information and Technology,162.96,22.409
13590,IBM,2021-01,Software & IT Services,Software (System & Application),148.99,13.489
13591,IBM,2021-02,Software & IT Services,Software (System & Application),148.99,19.401
13592,IBM,2021-03,Software & IT Services,Software (System & Application),148.99,21.739
13593,IBM,2021-04,Software & IT Services,Software (System & Application),148.99,23.145
13594,IBM,2021-05,Software & IT Services,Software (System & Application),148.99,27.275
13595,IBM,2021-06,Software & IT Services,Software (System & Application),148.99,27.816
13596,IBM,2021-07,Software & IT Services,Software (System & Application),148.99,26.748
13597,IBM,2021-08,Software & IT Services,Software (System & Application),148.99,30.246
13598,IBM,2021-09,Software & IT Services,Software (System & Application),148.99,29.942
13599,IBM,2021-10,Software & IT Services,Software (System & Application),148.99,26.961
13600,IBM,2021-11,Software & IT Services,Software (System & Application),148.99,30.026
13601,IBM,2021-12,Software & IT Services,Software (System & Application),148.99,34.272
13602,ICE,2021-01,Banking & Investment Services,Banks (Regional),15.39,30.399
13603,ICE,2021-02,Banking & Investment Services,Banks (Regional),15.39,29.26
13604,ICE,2021-03,Banking & Investment Services,Banks (Regional),15.39,29.623
13605,ICE,2021-04,Banking & Investment Services,Banks (Regional),15.39,31.223
13606,ICE,2021-05,Banking & Investment Services,Banks (Regional),15.39,30.263
